Date/time,,",",Major,Function,",",Process,",",Status,,",",File,",",Type,,",","not used,",Minor,"Function,","not used,",Oper,ation flags,,,,",","not used,",IRP Flags,,,,",","not used,",PID,",",Threa,"dID,",C,"PU,"
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",taskhostex.e,"xe,",0,STATUS_SUCCESS,",",C:\Windows\Media\Windows Background.wav,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",243,"6,",2544,",",0,","
9/27/2019,32:08.7,",",0x05,IRP_MJ_QUERY_INFORMATION,",",taskhostex.e,"xe,",0,STATUS_SUCCESS,",",C:\Windows\Media\Windows Background.wav,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",243,"6,",2544,",",0,","
9/27/2019,32:08.7,",",0x05,IRP_MJ_QUERY_INFORMATION,",",taskhostex.e,"xe,",0,STATUS_SUCCESS,",",C:\Windows\Media\Windows Background.wav,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",243,"6,",2544,",",0,","
9/27/2019,32:08.7,",",0x12,IRP_MJ_CLEANUP,",",taskhostex.e,"xe,",0,STATUS_SUCCESS,",",C:\Windows\Media\Windows Background.wav,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",243,"6,",2544,",",0,","
9/27/2019,32:08.7,",",0x02,IRP_MJ_CLOSE,",",taskhostex.e,"xe,",0,STATUS_SUCCESS,",",C:\Windows\Media\Windows Background.wav,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",243,"6,",2544,",",0,","
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",MsMpEng.exe,",",0,STATUS_SUCCESS,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x0A,IRP_MJ_QUERY_VOLUME_INFORMATION,",",MsMpEng.exe,",",0,STATUS_SUCCESS,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00060870,IRP_BUFFERED_IO  IRP_DEALLOCATE_BUFFER  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,IRP_DEFER_IO_COMPLE,TION,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x05,IRP_MJ_QUERY_INFORMATION,",",MsMpEng.exe,",",80000005,STATUS_BUFFER_OVERFLOW,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00060870,IRP_BUFFERED_IO  IRP_DEALLOCATE_BUFFER  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,IRP_DEFER_IO_COMPLE,TION,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x0A,IRP_MJ_QUERY_VOLUME_INFORMATION,",",MsMpEng.exe,",",0,STATUS_SUCCESS,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00060870,IRP_BUFFERED_IO  IRP_DEALLOCATE_BUFFER  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,IRP_DEFER_IO_COMPLE,TION,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x05,IRP_MJ_QUERY_INFORMATION,",",MsMpEng.exe,",",80000005,STATUS_BUFFER_OVERFLOW,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00060870,IRP_BUFFERED_IO  IRP_DEALLOCATE_BUFFER  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,IRP_DEFER_IO_COMPLE,TION,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x0D,IRP_MJ_FILE_SYSTEM_CONTROL,",",MsMpEng.exe,",",0,STATUS_SUCCESS,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00060800,IRP_DEFER_IO_COMPLETION,,,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x12,IRP_MJ_CLEANUP,",",MsMpEng.exe,",",0,STATUS_SUCCESS,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0x02,IRP_MJ_CLOSE,",",MsMpEng.exe,",",0,STATUS_SUCCESS,",",C:\Windows\SysWOW64\xmllite.dll,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",142,"0,",1940,",",1,","
9/27/2019,32:08.7,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.7,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.7,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.7,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.7,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.8,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.8,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,32:08.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.8,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,32:08.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:08.9,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:09.4,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:09.4,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:09.7,",",0x04,IRP_MJ_WRITE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Fast,I/O,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00000000,,,,",",",",740,",",800,",",1,","
9/27/2019,32:09.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:09.8,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:10.2,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,32:10.2,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,32:10.6,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:10.6,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:10.8,",",0x00,IRP_MJ_CREATE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x14,IRP_MJ_QUERY_SECURITY,",",explorer.exe,",",80000005,STATUS_BUFFER_OVERFLOW,",",C:\Users\MTULAB\Desktop,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000004,IRP_SYNCHRONOUS_API,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x12,IRP_MJ_CLEANUP,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x02,IRP_MJ_CLOSE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x00,IRP_MJ_CREATE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x14,IRP_MJ_QUERY_SECURITY,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000004,IRP_SYNCHRONOUS_API,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x12,IRP_MJ_CLEANUP,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x02,IRP_MJ_CLOSE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x00,IRP_MJ_CREATE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x03,IRP_MJ_READ,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Irp,,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00060900,IRP_READ_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x12,IRP_MJ_CLEANUP,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",explorer.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x00,IRP_MJ_CREATE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x12,IRP_MJ_CLEANUP,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:10.8,",",0x02,IRP_MJ_CLOSE,",",explorer.exe,",",0,STATUS_SUCCESS,",",C:\Users\MTULAB\Desktop\MultiMon.lnk,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",254,"8,",4308,",",1,","
9/27/2019,32:11.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:11.0,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:11.4,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:11.4,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:11.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:11.8,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:12.2,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:12.2,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,32:12.6,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,32:12.6,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
